# Lilly revenue that no asset on file carries.
#
# Five lines from the revenue by product tables in the Q2 2026 10-Q (0000059478-26-000081):
# Other cardiometabolic health, Other oncology, Other immunology, Neuroscience and Other,
# each less the launch products the book already values beside it.
#
# The 10-K (0000059478-26-000013) prints the same lines for FY2025, but Lilly prints no
# full-year 2025 figure for Jaypirca, Inluriyo, Ebglyss, Omvoh or Kisunla: its FY2025
# results exhibit names only Mounjaro, Zepbound and Verzenio. So the lines are netted on the
# basis those products are anchored on, the first half of 2026 and the second half at the
# second quarter's pace, from the second-quarter results exhibit (0000059478-26-000077), and
# grow at the first half of 2026 over the first half of 2025, the only like-for-like pair.
#
# The 10-K's list of products by therapeutic area places Jaypirca and Inluriyo in oncology,
# Ebglyss and Omvoh in immunology and Kisunla in neuroscience. Foundayo was approved after
# it, and is taken to sit in Other cardiometabolic health.
#
# Margins and the discount rate are Lilly's own, copied unchanged from the Trulicity seed.
#
# Seeds are insert-only. Edit a number in the terminal, not here.
ticker,line,scenario,key,value,text_value,unit,source,note
LLY,Other cardiometabolic health,base,erp,0.0414,,,"Damodaran implied US equity risk premium, 2026-09-01: 4.14% on the trailing twelve month with adjusted payout basis, against his own 4.75% US Treasury. The 0.22% US default spread is not added back, since this book discounts at the raw ten-year (pages.stern.nyu.edu/~adamodar/New_Home_Page/home.htm)",
LLY,Other cardiometabolic health,base,beta,0.69,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.54 raw)",
LLY,Other cardiometabolic health,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
LLY,Other cardiometabolic health,base,debt_weight,0.050003,,,"filed TotalDebt of 54,908mm USD at 2026-06-30 over debt plus market capitalisation",
LLY,Other oncology,base,base_revenue,3253,,mm USD,"a 2026 run rate, not a reported year: Other oncology as the 10-Q prints it, 2,062mm in the first half of 2026 and 1,096mm in the second quarter, less Jaypirca (357mm in the half, 192mm in the quarter) and Inluriyo (110mm in the half, 75mm in the quarter), modelled as products from Lilly's second-quarter 2026 results (8-K exhibit 0000059478-26-000077); the FY2025 10-K (0000059478-26-000013) lists Jaypirca and Inluriyo among its oncology products. The residual is 1,595mm in the half and the second half at the second quarter's pace, 829mm twice. Lilly 10-Q for the quarter to 2026-06-30 (0000059478-26-000081), Note 2 revenue by product tables","a residual: Retevmo, Cyramza, Erbitux and Tyvyt. The same run-rate anchor the launch products netted out of it take, so the two are on one basis"
LLY,Other oncology,base,revenue_growth_pct,0.064753,,"annual, near term","the first half of 2026 against the first half of 2025 on the same residual: 1,595mm against 1,498mm (1,713mm as printed less Jaypirca 215mm, from the same 10-Q and exhibit)","the halves, not the full years, because Lilly prints no full-year 2025 figure for the launch products inside the line"
LLY,Other oncology,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,faded to flat
LLY,Other oncology,base,growth_fade_years,5,,years,"convention: a recent rate describes next year, not the decade after it",
LLY,Other oncology,base,forecast_start_year,2027,,year,"the year after the 2026 run rate the anchor is taken from, as for the launch products",2026 is left out of the valuation rather than filled with an estimate of its second half
LLY,Other oncology,base,forecast_years,10,,years,"the convention for a line: it carries no loss of exclusivity, so there is no cliff to run past",a basket takes no date; its older brands erode inside the growth it reports
LLY,Other oncology,base,cogs_pct,0.1696,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Other oncology,base,sga_pct,0.1702,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Other oncology,base,rd_pct,0.2046,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Other oncology,base,other_costs_pct,0.168654,,share of revenue,"derived: LLY turned 14.30% of revenue into free cash over 2018 to 2025 against the 38.1% its filed expense lines leave. Restated before interest: LLY paid $3,152mm of interest inside operating cash flow over 2018 to 2025, 1.17% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so the charge falls by that much, from 28.46% to 27.30%. Restated at replacement capex: LLY spent $23,144mm on plant over 2018 to 2025 against $7,255mm of plant depreciation, 5.89% of revenue above what keeps the plant running. Taken at depreciation, the charge falls from 27.30% to 20.25%. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated without working capital build: over 2018 to 2025 LLY's cash flow statement shows receivables up $15,658mm, inventories up $10,223mm, payables and accrued liabilities up $18,257mm, a working capital build of $7,624mm, 2.83% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from 20.25% to 16.87%.",
LLY,Other oncology,base,tax_rate,0.1637,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, taken as pre-tax income as filed",
LLY,Other oncology,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
LLY,Other oncology,base,erp,0.0414,,,"Damodaran implied US equity risk premium, 2026-09-01: 4.14% on the trailing twelve month with adjusted payout basis, against his own 4.75% US Treasury. The 0.22% US default spread is not added back, since this book discounts at the raw ten-year (pages.stern.nyu.edu/~adamodar/New_Home_Page/home.htm)",
LLY,Other oncology,base,beta,0.69,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.54 raw)",
LLY,Other oncology,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
LLY,Other oncology,base,debt_weight,0.050003,,,"filed TotalDebt of 54,908mm USD at 2026-06-30 over debt plus market capitalisation",
LLY,Other immunology,base,base_revenue,1020,,mm USD,"a 2026 run rate, not a reported year: Other immunology as the 10-Q prints it, 1,032mm in the first half of 2026 and 561mm in the second quarter, less Ebglyss (346mm in the half, 201mm in the quarter) and Omvoh (182mm in the half, 102mm in the quarter), modelled as products from Lilly's second-quarter 2026 results (8-K exhibit 0000059478-26-000077); the FY2025 10-K (0000059478-26-000013) lists Ebglyss and Omvoh among its immunology products. The residual is 504mm in the half and the second half at the second quarter's pace, 258mm twice. Lilly 10-Q for the quarter to 2026-06-30 (0000059478-26-000081), Note 2 revenue by product tables","a residual: Olumiant. The same run-rate anchor the launch products netted out of it take, so the two are on one basis"
LLY,Other immunology,base,revenue_growth_pct,0.061053,,"annual, near term","the first half of 2026 against the first half of 2025 on the same residual: 504mm against 475mm (734mm as printed less Ebglyss 147mm and Omvoh 112mm, from the same 10-Q and exhibit)","the halves, not the full years, because Lilly prints no full-year 2025 figure for the launch products inside the line"
LLY,Other immunology,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,faded to flat
LLY,Other immunology,base,growth_fade_years,5,,years,"convention: a recent rate describes next year, not the decade after it",
LLY,Other immunology,base,forecast_start_year,2027,,year,"the year after the 2026 run rate the anchor is taken from, as for the launch products",2026 is left out of the valuation rather than filled with an estimate of its second half
LLY,Other immunology,base,forecast_years,10,,years,"the convention for a line: it carries no loss of exclusivity, so there is no cliff to run past",a basket takes no date; its older brands erode inside the growth it reports
LLY,Other immunology,base,cogs_pct,0.1696,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Other immunology,base,sga_pct,0.1702,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Other immunology,base,rd_pct,0.2046,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Other immunology,base,other_costs_pct,0.168654,,share of revenue,"derived: LLY turned 14.30% of revenue into free cash over 2018 to 2025 against the 38.1% its filed expense lines leave. Restated before interest: LLY paid $3,152mm of interest inside operating cash flow over 2018 to 2025, 1.17% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so the charge falls by that much, from 28.46% to 27.30%. Restated at replacement capex: LLY spent $23,144mm on plant over 2018 to 2025 against $7,255mm of plant depreciation, 5.89% of revenue above what keeps the plant running. Taken at depreciation, the charge falls from 27.30% to 20.25%. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated without working capital build: over 2018 to 2025 LLY's cash flow statement shows receivables up $15,658mm, inventories up $10,223mm, payables and accrued liabilities up $18,257mm, a working capital build of $7,624mm, 2.83% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from 20.25% to 16.87%.",
LLY,Other immunology,base,tax_rate,0.1637,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, taken as pre-tax income as filed",
LLY,Other immunology,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
LLY,Other immunology,base,erp,0.0414,,,"Damodaran implied US equity risk premium, 2026-09-01: 4.14% on the trailing twelve month with adjusted payout basis, against his own 4.75% US Treasury. The 0.22% US default spread is not added back, since this book discounts at the raw ten-year (pages.stern.nyu.edu/~adamodar/New_Home_Page/home.htm)",
LLY,Other immunology,base,beta,0.69,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.54 raw)",
LLY,Other immunology,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
LLY,Other immunology,base,debt_weight,0.050003,,,"filed TotalDebt of 54,908mm USD at 2026-06-30 over debt plus market capitalisation",
LLY,Neuroscience,base,base_revenue,1044,,mm USD,"a 2026 run rate, not a reported year: Neuroscience as the 10-Q prints it, 811mm in the first half of 2026 and 429mm in the second quarter, less Kisunla (291mm in the half, 167mm in the quarter), modelled as products from Lilly's second-quarter 2026 results (8-K exhibit 0000059478-26-000077); the FY2025 10-K (0000059478-26-000013) lists Kisunla and Emgality as its neuroscience products. The residual is 520mm in the half and the second half at the second quarter's pace, 262mm twice. Lilly 10-Q for the quarter to 2026-06-30 (0000059478-26-000081), Note 2 revenue by product tables","a residual: Emgality and the older neuroscience brands. The same run-rate anchor the launch products netted out of it take, so the two are on one basis"
LLY,Neuroscience,base,revenue_growth_pct,-0.047619,,"annual, near term","the first half of 2026 against the first half of 2025 on the same residual: 520mm against 546mm (616mm as printed less Kisunla 70mm, from the same 10-Q and exhibit)","the halves, not the full years, because Lilly prints no full-year 2025 figure for the launch products inside the line"
LLY,Neuroscience,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,faded to flat
LLY,Neuroscience,base,growth_fade_years,5,,years,"convention: a recent rate describes next year, not the decade after it",
LLY,Neuroscience,base,forecast_start_year,2027,,year,"the year after the 2026 run rate the anchor is taken from, as for the launch products",2026 is left out of the valuation rather than filled with an estimate of its second half
LLY,Neuroscience,base,forecast_years,10,,years,"the convention for a line: it carries no loss of exclusivity, so there is no cliff to run past",a basket takes no date; its older brands erode inside the growth it reports
LLY,Neuroscience,base,cogs_pct,0.1696,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Neuroscience,base,sga_pct,0.1702,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Neuroscience,base,rd_pct,0.2046,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Neuroscience,base,other_costs_pct,0.168654,,share of revenue,"derived: LLY turned 14.30% of revenue into free cash over 2018 to 2025 against the 38.1% its filed expense lines leave. Restated before interest: LLY paid $3,152mm of interest inside operating cash flow over 2018 to 2025, 1.17% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so the charge falls by that much, from 28.46% to 27.30%. Restated at replacement capex: LLY spent $23,144mm on plant over 2018 to 2025 against $7,255mm of plant depreciation, 5.89% of revenue above what keeps the plant running. Taken at depreciation, the charge falls from 27.30% to 20.25%. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated without working capital build: over 2018 to 2025 LLY's cash flow statement shows receivables up $15,658mm, inventories up $10,223mm, payables and accrued liabilities up $18,257mm, a working capital build of $7,624mm, 2.83% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from 20.25% to 16.87%.",
LLY,Neuroscience,base,tax_rate,0.1637,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, taken as pre-tax income as filed",
LLY,Neuroscience,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
LLY,Neuroscience,base,erp,0.0414,,,"Damodaran implied US equity risk premium, 2026-09-01: 4.14% on the trailing twelve month with adjusted payout basis, against his own 4.75% US Treasury. The 0.22% US default spread is not added back, since this book discounts at the raw ten-year (pages.stern.nyu.edu/~adamodar/New_Home_Page/home.htm)",
LLY,Neuroscience,base,beta,0.69,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.54 raw)",
LLY,Neuroscience,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
LLY,Neuroscience,base,debt_weight,0.050003,,,"filed TotalDebt of 54,908mm USD at 2026-06-30 over debt plus market capitalisation",
LLY,Other,base,base_revenue,802,,mm USD,"a 2026 run rate, not a reported year: Other as the 10-Q prints it, 392mm in the first half of 2026 and 205mm in the second quarter. The residual is 392mm in the half and the second half at the second quarter's pace, 205mm twice. Lilly 10-Q for the quarter to 2026-06-30 (0000059478-26-000081), Note 2 revenue by product tables","a residual: the products Lilly groups outside its four therapeutic areas. The same run-rate anchor the launch products netted out of it take, so the two are on one basis"
LLY,Other,base,revenue_growth_pct,-0.05314,,"annual, near term","the first half of 2026 against the first half of 2025 on the same residual: 392mm against 414mm (414mm as printed, from the same 10-Q and exhibit)","the halves, not the full years, because Lilly prints no full-year 2025 figure for the launch products inside the line"
LLY,Other,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,faded to flat
LLY,Other,base,growth_fade_years,5,,years,"convention: a recent rate describes next year, not the decade after it",
LLY,Other,base,forecast_start_year,2027,,year,"the year after the 2026 run rate the anchor is taken from, as for the launch products",2026 is left out of the valuation rather than filled with an estimate of its second half
LLY,Other,base,forecast_years,10,,years,"the convention for a line: it carries no loss of exclusivity, so there is no cliff to run past",a basket takes no date; its older brands erode inside the growth it reports
LLY,Other,base,cogs_pct,0.1696,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Other,base,sga_pct,0.1702,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Other,base,rd_pct,0.2046,,share of revenue,"LLY FY2025, from the filed lines",
LLY,Other,base,other_costs_pct,0.168654,,share of revenue,"derived: LLY turned 14.30% of revenue into free cash over 2018 to 2025 against the 38.1% its filed expense lines leave. Restated before interest: LLY paid $3,152mm of interest inside operating cash flow over 2018 to 2025, 1.17% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so the charge falls by that much, from 28.46% to 27.30%. Restated at replacement capex: LLY spent $23,144mm on plant over 2018 to 2025 against $7,255mm of plant depreciation, 5.89% of revenue above what keeps the plant running. Taken at depreciation, the charge falls from 27.30% to 20.25%. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated without working capital build: over 2018 to 2025 LLY's cash flow statement shows receivables up $15,658mm, inventories up $10,223mm, payables and accrued liabilities up $18,257mm, a working capital build of $7,624mm, 2.83% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from 20.25% to 16.87%.",
LLY,Other,base,tax_rate,0.1637,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, taken as pre-tax income as filed",
LLY,Other,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
LLY,Other,base,erp,0.0414,,,"Damodaran implied US equity risk premium, 2026-09-01: 4.14% on the trailing twelve month with adjusted payout basis, against his own 4.75% US Treasury. The 0.22% US default spread is not added back, since this book discounts at the raw ten-year (pages.stern.nyu.edu/~adamodar/New_Home_Page/home.htm)",
LLY,Other,base,beta,0.69,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.54 raw)",
LLY,Other,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
LLY,Other,base,debt_weight,0.050003,,,"filed TotalDebt of 54,908mm USD at 2026-06-30 over debt plus market capitalisation",
