# Novo Nordisk revenue that no asset on file carries.
#
# Novo reports a "Rare blood disorders" line and, beneath it, NovoSeven, Haemophilia A
# and Haemophilia B. The three are seeded and the parent is not, because modelling both
# would count DKK 11.2bn twice. The parent is DKK 803mm larger than its three tagged
# members in FY2025, and that difference is rare blood products Novo does not break out.
# This line carries it, so the model reconciles to the reported total rather than falling
# short of it by the part the filer chose not to name.
#
# The figure is arithmetic on the filer's own two numbers, not an estimate: the parent
# line less the members printed under it. It has widened each year, 335 in 2023 and 395
# in 2024, as the named haemophilia products decline faster than the rest.
#
# Novo's other rare disease line: growth hormone and the rest of rare endocrine.
#
# The company runs two segments, Obesity and Diabetes care and Rare disease, and reports
# Rare disease as rare blood disorders, rare endocrine disorders and other rare disease.
# The blood products are tagged individually and the line above carries what they leave.
# Nothing under rare endocrine is tagged at all: no growth hormone product appears on the
# product axis, so the whole DKK 5,959mm sat outside the model.
#
# The figure needs saying carefully. It was read from Novo's own product axis by the
# product_revenue fetcher and is held in the snapshot table, entity product_revenue
# 6508:2025:FY, captured 2026-09-03 on refresh run 90, with 4,993 for 2024 and 3,836 for
# 2023 beside it. The member no longer appears in the data sets the app currently caches,
# and the 20-F on file defers its therapy table to an annual report the SEC does not hold,
# so this is the app's own recorded reading rather than a figure re-derivable today. It is
# corroborated by a document that is readable: the H1 2026 6-K (0000353278-26-000023) puts
# rare endocrine disorders at DKK 2,685mm for the half, 3% above the same half of 2025,
# which implies a first half of about 2,607 and a full year in the region of this number.
ticker,line,scenario,key,value,text_value,unit,source,note
NVO,Rare blood disorders not broken out,base,other_costs_pct,-0.021125,,share of revenue,"derived: NVO turned 25.95% of revenue into free cash over 2023 to 2025 against what its filed expense lines leave. Restated before interest: NVO paid 4,522mm DKK of interest inside operating cash flow over 2023 to 2025, 0.54% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so the charge falls by that much, from 29.45% to 28.90%. Restated at replacement capex: NVO spent 133,110mm DKK on plant over 2023 to 2025 against 19,625mm DKK of plant depreciation, 13.64% of revenue above what keeps the plant running. Taken at depreciation, the charge falls from 28.90% to 11.75%. Restated with selling costs: SG&A now carries NVO's filed selling or distribution costs, 20.81% of revenue this charge was absorbing, so it falls from 11.75% to nil. The filed lines alone now leave less than the cash the company made before interest and at replacement capex, and a charge below nil would credit the book with cash its own costs do not leave. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated to the amortisation floor: the filed cost lines leave a 41.40% pre-tax margin where the cash over 2023 to 2025 supports 50.32%, so the charge rebuilds at -8.92%. It was held at nil, but NVO books 6,529mm DKK of non-cash amortisation of acquired intangibles inside its cost lines in FY2025 (0000353278-26-000012), 2.11% of revenue, so the charge stops at that floor: -2.11%. Restated without working capital build: over 2023 to 2025 NVO's cash flow statement shows receivables up 20,296mm DKK, inventories up 25,235mm DKK, payables up 15,158mm DKK, a working capital build of 30,373mm DKK, 3.65% of revenue. Growth ties that cash up once, not on every product for ever, so the charge was held at the amortisation floor, -2.11% where the filed figures rebuild it at -8.92%, and stays there.","amortisation, restructuring and capital spending, none of which the filed lines carry"
NVO,Rare blood disorders not broken out,base,tax_rate,0.2078,,effective rate,aggregate effective rate over the three years to 2025,
NVO,Rare blood disorders not broken out,base,risk_free,0.0466,,,"US 10Y Treasury (FRED DGS10), 2026-08-26",
NVO,Rare blood disorders not broken out,base,erp,0.05,,,Damodaran US ERP estimate,
NVO,Rare blood disorders not broken out,base,beta,0.85,,,"computed from weekly returns vs S&P 500, Blume-adjusted","the company's, as every Novo asset carries"
NVO,Rare blood disorders not broken out,base,cost_of_debt,0.0523,,,ICE BofA A-rated US corporate effective yield (FRED),
NVO,Rare blood disorders not broken out,base,debt_weight,0.015446,,,filed TotalDebt over debt plus market capitalisation,"the company's, as every Novo asset carries"
NVO,Rare endocrine disorders,base,base_revenue,5959,,mm DKK,"snapshot of the product_revenue read of Novo's product axis, entity 6508:2025:FY, captured 2026-09-03 on refresh run 90. Cross-checked against the H1 2026 6-K (0000353278-26-000023), which states DKK 2,685mm for the half at +3%","none of this line is tagged to a product, so unlike the rare blood line it is carried whole rather than as a remainder"
NVO,Rare endocrine disorders,base,revenue_growth_pct,0.03,,"annual, near term",the H1 2026 6-K (0000353278-26-000023) states rare endocrine disorders at +3% reported and +9% at constant exchange rates against the same half of 2025,"the most recent rate the company has stated for this line. The two years before it were faster, 5,959 against 4,993 and 3,836, but a growth rate is a statement about what comes next and the company has made one"
NVO,Rare endocrine disorders,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,faded to flat
NVO,Rare endocrine disorders,base,growth_fade_years,5,,years,convention: a recent rate describes next year,
NVO,Rare endocrine disorders,base,forecast_start_year,2026,,year,the year after the last reported full year,
NVO,Rare endocrine disorders,base,forecast_years,10,,years,the horizon Novo's marketed assets carry,
NVO,Rare endocrine disorders,base,pos,1.0,,,approved and selling,"stated, because no development phase applies"
NVO,Rare endocrine disorders,base,cogs_pct,0.1902,,share of revenue,"NVO FY2025, from the filed lines",
NVO,Rare endocrine disorders,base,sga_pct,0.227393,,share of revenue,"NVO FY2025, from the filed lines. Restated with selling costs: the SG&A line on file, 5,969mm DKK for FY2025, leaves out the 64,310mm DKK of selling or distribution costs NVO reports as a line of its own, tagged under its own concept SellingExpenseAndDistributionCosts (20-F 0000353278-26-000012, SEC financial statement data sets), so SG&A rises from 1.93% to 22.74% of revenue.",
NVO,Rare endocrine disorders,base,rd_pct,0.1684,,share of revenue,"NVO FY2025, from the filed lines",
NVO,Rare endocrine disorders,base,other_costs_pct,-0.021125,,share of revenue,"derived: NVO turned 25.95% of revenue into free cash over 2023 to 2025 against what its filed expense lines leave. Restated before interest: NVO paid 4,522mm DKK of interest inside operating cash flow over 2023 to 2025, 0.54% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so the charge falls by that much, from 29.45% to 28.90%. Restated at replacement capex: NVO spent 133,110mm DKK on plant over 2023 to 2025 against 19,625mm DKK of plant depreciation, 13.64% of revenue above what keeps the plant running. Taken at depreciation, the charge falls from 28.90% to 11.75%. Restated with selling costs: SG&A now carries NVO's filed selling or distribution costs, 20.81% of revenue this charge was absorbing, so it falls from 11.75% to nil. The filed lines alone now leave less than the cash the company made before interest and at replacement capex, and a charge below nil would credit the book with cash its own costs do not leave. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated to the amortisation floor: the filed cost lines leave a 41.40% pre-tax margin where the cash over 2023 to 2025 supports 50.32%, so the charge rebuilds at -8.92%. It was held at nil, but NVO books 6,529mm DKK of non-cash amortisation of acquired intangibles inside its cost lines in FY2025 (0000353278-26-000012), 2.11% of revenue, so the charge stops at that floor: -2.11%. Restated without working capital build: over 2023 to 2025 NVO's cash flow statement shows receivables up 20,296mm DKK, inventories up 25,235mm DKK, payables up 15,158mm DKK, a working capital build of 30,373mm DKK, 3.65% of revenue. Growth ties that cash up once, not on every product for ever, so the charge was held at the amortisation floor, -2.11% where the filed figures rebuild it at -8.92%, and stays there.",
NVO,Rare endocrine disorders,base,tax_rate,0.2078,,effective rate,aggregate effective rate over the three years to 2025,
NVO,Rare endocrine disorders,base,risk_free,0.0466,,,"US 10Y Treasury (FRED DGS10), 2026-08-26",
NVO,Rare endocrine disorders,base,erp,0.05,,,Damodaran US ERP estimate,
NVO,Rare endocrine disorders,base,beta,0.85,,,"computed from weekly returns vs S&P 500, Blume-adjusted","the company's, as every Novo asset carries"
NVO,Rare endocrine disorders,base,cost_of_debt,0.0523,,,ICE BofA A-rated US corporate effective yield (FRED),
NVO,Rare endocrine disorders,base,debt_weight,0.015446,,,filed TotalDebt over debt plus market capitalisation,"the company's, as every Novo asset carries"
