# Sanofi net sales that no product on file carries, EUR 13,836mm of EUR 43,626mm in FY2025,
# so the model reconciles to the reported total rather than to the product rows alone.
#
# The FY2025 20-F (0001628280-26-008403) lists net sales by product and by vaccine franchise.
# The 23 products modelled sum to 29,790; the rest is the 15 lines below, and the two together
# are the reported total in both 2025 and 2024 (FY2024 20-F 0001121404-25-000010).
#
# Vaccines: the franchises outside Beyfortus. COVID-19 and influenza sell in the second half
# of the year, and the COVID part is Novavax's vaccine, on which Novavax takes a royalty.
# Established medicines: Lovenox, Praluent, Aprovel, Soliqua, Alprolix, Eloctate, Fasturtec,
# industrial sales of active ingredients to third parties, and 'Others', a tail Sanofi does
# not break down. Launches: Ayvakit, which came with Blueprint in July 2025 and is a growth
# product rather than a tail, with Qfitlia and Wayrilz beside it.
#
# Other revenues of 3,090 (VaxServe distribution of other companies' products 1,780, contract
# manufacturing 557, Opella products 487, royalties 146, sales to Opella 120) sit outside net
# sales, outside the reported revenue every ratio is struck on, and are not carried here.
# Opella, the consumer business, is a discontinued operation and is in neither.
#
# Margins and the discount rate are the company's, copied from the rows every Sanofi product
# carries, so the products and these lines together are the company's own P&L.
ticker,line,scenario,key,value,text_value,unit,source,note
SNY,Vaccines other,base,other_costs_pct,0.13876,,share of revenue,"derived: SNY turned 16.69% of revenue into free cash over 2023 to 2025 against the 25.5% its filed expense lines leave. Restated before interest: SNY paid 1,631mm EUR of interest inside operating cash flow over 2023 to 2025, 1.33% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so the charge falls by that much, from 10.45% to 9.12%. Checked at replacement capex: no plant depreciation on file for every year, and no amortisation line to take it out of the combined figure, so the charge stands. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Left out: 350mm USD of legal settlement in 2025, printed only in USD, rather than converted. Restated without working capital build: over 2023 to 2025 SNY's cash flow statement shows receivables up 1,702mm EUR, inventories up 1,382mm EUR, payables up 1,445mm EUR, a working capital build of 1,639mm EUR, 1.34% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from 9.12% to 7.53%. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them. Rebuilt on the book's own ratios on 0.3485 of the revenue they are struck on, against 0.2098 the filings leave as cash over 2023 to 2025 (free cash flow before interest, at replacement capex, without one-off cash and without working capital build), so the charge is 13.8760%.","amortisation, restructuring and capital spending, none of which the filed lines carry, restated onto total revenue from the net sales base"
SNY,Vaccines other,base,tax_rate,0.1566,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, taken as net income plus the tax charge, this filer not tagging pre-tax income",
SNY,Vaccines other,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
SNY,Vaccines other,base,erp,0.0414,,,"Damodaran implied US equity risk premium, 2026-09-01: 4.14% on the trailing twelve month with adjusted payout basis, against his own 4.75% US Treasury. The 0.22% US default spread is not added back, since this book discounts at the raw ten-year (pages.stern.nyu.edu/~adamodar/New_Home_Page/home.htm)",
SNY,Vaccines other,base,beta,0.61,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.41 raw)",
SNY,Vaccines other,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
SNY,Vaccines other,base,debt_weight,0.188414,,,"filed TotalDebt of 18,702mm EUR at 2025-12-31 over debt plus market capitalisation",
SNY,Established medicines,base,base_revenue,7360.0,,mm EUR,"Sanofi FY2025 20-F (0001628280-26-008403), net sales by product: Others 3,777, Lovenox 822, Alprolix 603, Praluent 526, Industrial Sales 483, Aprovel 417, Soliqua 282, Eloctate 275, Fasturtec 175, EUR mm","Industrial Sales are active ingredients and semi-finished products sold to other companies; Alprolix and Eloctate include supply sales to Sobi, which Sanofi does not size"
SNY,Established medicines,base,revenue_growth_pct,-0.095489,,"annual, near term","the same lines a year earlier (FY2024 20-F 0001121404-25-000010): 4,367 (including Enjaymo, sold in November 2024), 982, 588, 483, 523, 416, 227, 368 and 183, together 8,137, so -9.5% in reported EUR","Aubagio joins Others in 2026, so the line is not like-for-like from then"
SNY,Established medicines,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,"faded to flat: a collection of products does not renew itself, the launch line does that"
SNY,Established medicines,base,growth_fade_years,5,,years,convention: a recent rate describes next year,
SNY,Established medicines,base,forecast_start_year,2026,,year,the year after the last reported full year,
SNY,Established medicines,base,forecast_years,10,,years,the horizon most of SNY's marketed assets carry,
SNY,Established medicines,base,pos,1.0,,,booked revenue,"stated, because no development phase applies"
SNY,Established medicines,base,cogs_pct,0.279316,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
SNY,Established medicines,base,sga_pct,0.204234,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
SNY,Established medicines,base,rd_pct,0.167907,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
SNY,Established medicines,base,other_costs_pct,0.13876,,share of revenue,"derived: SNY turned 16.69% of revenue into free cash over 2023 to 2025 against the 25.5% its filed expense lines leave. Restated before interest: SNY paid 1,631mm EUR of interest inside operating cash flow over 2023 to 2025, 1.33% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so the charge falls by that much, from 10.45% to 9.12%. Checked at replacement capex: no plant depreciation on file for every year, and no amortisation line to take it out of the combined figure, so the charge stands. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Left out: 350mm USD of legal settlement in 2025, printed only in USD, rather than converted. Restated without working capital build: over 2023 to 2025 SNY's cash flow statement shows receivables up 1,702mm EUR, inventories up 1,382mm EUR, payables up 1,445mm EUR, a working capital build of 1,639mm EUR, 1.34% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from 9.12% to 7.53%. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them. Rebuilt on the book's own ratios on 0.3485 of the revenue they are struck on, against 0.2098 the filings leave as cash over 2023 to 2025 (free cash flow before interest, at replacement capex, without one-off cash and without working capital build), so the charge is 13.8760%.","amortisation, restructuring and capital spending, none of which the filed lines carry, restated onto total revenue from the net sales base"
SNY,Established medicines,base,tax_rate,0.1566,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, taken as net income plus the tax charge, this filer not tagging pre-tax income",
SNY,Established medicines,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
SNY,Established medicines,base,erp,0.0414,,,"Damodaran implied US equity risk premium, 2026-09-01: 4.14% on the trailing twelve month with adjusted payout basis, against his own 4.75% US Treasury. The 0.22% US default spread is not added back, since this book discounts at the raw ten-year (pages.stern.nyu.edu/~adamodar/New_Home_Page/home.htm)",
SNY,Established medicines,base,beta,0.61,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.41 raw)",
SNY,Established medicines,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
SNY,Established medicines,base,debt_weight,0.188414,,,"filed TotalDebt of 18,702mm EUR at 2025-12-31 over debt plus market capitalisation",
SNY,Launches,base,base_revenue,321.0,,mm EUR,"Sanofi FY2025 20-F (0001628280-26-008403), net sales by product: Ayvakit 305, Qfitlia 9, Wayrilz 7, EUR mm","Ayvakit came with the Blueprint acquisition in July 2025, so 2025 holds less than half a year of it"
SNY,Launches,base,revenue_growth_pct,1.529595,,"annual, near term","to the latest run rate in 2026, the engine's own convention (a half annualised where no quarter is given): Ayvakit 367, Wayrilz 27 and Qfitlia 12 in the first half of 2026 (6-K 0001628280-26-050803), 812 a year, against 321","held there from 2027: no peak is modelled, and no exclusivity, so this reads low while they grow and high once they lose it"
SNY,Launches,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,"faded to flat: a collection of products does not renew itself, the launch line does that"
SNY,Launches,base,growth_fade_years,1,,years,one year: the rate carries 2025 to the latest run rate and stops,
SNY,Launches,base,forecast_start_year,2026,,year,the year after the last reported full year,
SNY,Launches,base,forecast_years,10,,years,the horizon most of SNY's marketed assets carry,
SNY,Launches,base,pos,1.0,,,booked revenue,"stated, because no development phase applies"
SNY,Launches,base,cogs_pct,0.279316,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
SNY,Launches,base,sga_pct,0.204234,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
SNY,Launches,base,rd_pct,0.167907,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
SNY,Launches,base,other_costs_pct,0.13876,,share of revenue,"derived: SNY turned 16.69% of revenue into free cash over 2023 to 2025 against the 25.5% its filed expense lines leave. Restated before interest: SNY paid 1,631mm EUR of interest inside operating cash flow over 2023 to 2025, 1.33% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so the charge falls by that much, from 10.45% to 9.12%. Checked at replacement capex: no plant depreciation on file for every year, and no amortisation line to take it out of the combined figure, so the charge stands. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Left out: 350mm USD of legal settlement in 2025, printed only in USD, rather than converted. Restated without working capital build: over 2023 to 2025 SNY's cash flow statement shows receivables up 1,702mm EUR, inventories up 1,382mm EUR, payables up 1,445mm EUR, a working capital build of 1,639mm EUR, 1.34% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from 9.12% to 7.53%. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them. Rebuilt on the book's own ratios on 0.3485 of the revenue they are struck on, against 0.2098 the filings leave as cash over 2023 to 2025 (free cash flow before interest, at replacement capex, without one-off cash and without working capital build), so the charge is 13.8760%.","amortisation, restructuring and capital spending, none of which the filed lines carry, restated onto total revenue from the net sales base"
SNY,Launches,base,tax_rate,0.1566,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, taken as net income plus the tax charge, this filer not tagging pre-tax income",
SNY,Launches,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
SNY,Launches,base,erp,0.0414,,,"Damodaran implied US equity risk premium, 2026-09-01: 4.14% on the trailing twelve month with adjusted payout basis, against his own 4.75% US Treasury. The 0.22% US default spread is not added back, since this book discounts at the raw ten-year (pages.stern.nyu.edu/~adamodar/New_Home_Page/home.htm)",
SNY,Launches,base,beta,0.61,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.41 raw)",
SNY,Launches,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
SNY,Launches,base,debt_weight,0.188414,,,"filed TotalDebt of 18,702mm EUR at 2025-12-31 over debt plus market capitalisation",
#
# Sanofi's other revenues, EUR 3,090mm in FY2025, which sit beside net sales rather than in
# them (FY2025 20-F 0001628280-26-008403, Note D.34.2). Every cost ratio in this file and in
# the product seeds is struck on net sales and other revenues together, so these lines carry
# the same share of Sanofi's filed costs as its medicines do. Sanofi discloses no cost for
# them, and a pro-rata share is the only allocation its filings support: at nil they would
# have added their whole margin to free cash the company never generated.
#
# They buy no drug launches: distribution, manufacturing services and royalties are not
# research, so the future pipeline leaves them out. They are not counted as coverage of the
# reported total either, since that total is net sales.
#
# VaxServe distributes other companies' products in the United States. Sales to Opella and the
# Opella products Sanofi kept follow the consumer separation of April 2025: China hospital
# sales transfer no earlier than 2028, Russia runs under a distribution agreement with no
# stated term, and Gold Bond is not transitional at all.
SNY,VaxServe and manufacturing services,base,base_revenue,2457.0,,mm EUR,"Sanofi FY2025 20-F (0001628280-26-008403), other revenues: VaxServe sales of non-Sanofi products 1,780, other (manufacturing services) 557, sales to Opella 120, EUR mm","distribution and manufacturing for others, not Sanofi's own medicines"
SNY,VaxServe and manufacturing services,base,revenue_growth_pct,-0.104918,,"annual, near term","the same lines a year earlier: 2,457 against 2,745 in 2024 (1,959, 623 and 163), -10.5%; 2,889 in 2023","the first half of 2026 fell 11.4% on VaxServe, 746 against 842 (6-K 0001628280-26-050803)"
SNY,VaxServe and manufacturing services,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,"faded to flat: a collection of products does not renew itself, the launch line does that"
SNY,VaxServe and manufacturing services,base,growth_fade_years,5,,years,convention: a recent rate describes next year,
SNY,VaxServe and manufacturing services,base,forecast_start_year,2026,,year,the year after the last reported full year,
SNY,VaxServe and manufacturing services,base,forecast_years,10,,years,the horizon most of SNY's marketed assets carry,
SNY,VaxServe and manufacturing services,base,pos,1.0,,,booked revenue,"stated, because no development phase applies"
SNY,VaxServe and manufacturing services,base,buys_launches,0,,flag,"distribution and manufacturing services earn no drug approvals, so this revenue buys no launches",
SNY,VaxServe and manufacturing services,base,in_reported_revenue,0,,flag,"other revenues are reported beside net sales, not inside the EUR 43,626mm the model reconciles to",
SNY,VaxServe and manufacturing services,base,cogs_pct,0.279316,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
SNY,VaxServe and manufacturing services,base,sga_pct,0.204234,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
SNY,VaxServe and manufacturing services,base,rd_pct,0.167907,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
SNY,VaxServe and manufacturing services,base,other_costs_pct,0.13876,,share of revenue,"derived: SNY turned 16.69% of revenue into free cash over 2023 to 2025 against the 25.5% its filed expense lines leave. Restated before interest: SNY paid 1,631mm EUR of interest inside operating cash flow over 2023 to 2025, 1.33% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so the charge falls by that much, from 10.45% to 9.12%. Checked at replacement capex: no plant depreciation on file for every year, and no amortisation line to take it out of the combined figure, so the charge stands. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Left out: 350mm USD of legal settlement in 2025, printed only in USD, rather than converted. Restated without working capital build: over 2023 to 2025 SNY's cash flow statement shows receivables up 1,702mm EUR, inventories up 1,382mm EUR, payables up 1,445mm EUR, a working capital build of 1,639mm EUR, 1.34% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from 9.12% to 7.53%. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them. Rebuilt on the book's own ratios on 0.3485 of the revenue they are struck on, against 0.2098 the filings leave as cash over 2023 to 2025 (free cash flow before interest, at replacement capex, without one-off cash and without working capital build), so the charge is 13.8760%.","amortisation, restructuring and capital spending, none of which the filed lines carry, restated onto total revenue from the net sales base"
SNY,VaxServe and manufacturing services,base,tax_rate,0.1566,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, taken as net income plus the tax charge, this filer not tagging pre-tax income",
SNY,VaxServe and manufacturing services,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
SNY,VaxServe and manufacturing services,base,erp,0.0414,,,"Damodaran implied US equity risk premium, 2026-09-01: 4.14% on the trailing twelve month with adjusted payout basis, against his own 4.75% US Treasury. The 0.22% US default spread is not added back, since this book discounts at the raw ten-year (pages.stern.nyu.edu/~adamodar/New_Home_Page/home.htm)",
SNY,VaxServe and manufacturing services,base,beta,0.61,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.41 raw)",
SNY,VaxServe and manufacturing services,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
SNY,VaxServe and manufacturing services,base,debt_weight,0.188414,,,"filed TotalDebt of 18,702mm EUR at 2025-12-31 over debt plus market capitalisation",
SNY,Royalties and retained Opella products,base,base_revenue,633.0,,mm EUR,"Sanofi FY2025 20-F (0001628280-26-008403), other revenues: royalties 146 and Opella products Sanofi kept 487, EUR mm","the retained Opella line starts only at the deconsolidation on 30 April 2025, so FY2025 holds eight months of it"
SNY,Royalties and retained Opella products,base,revenue_growth_pct,0.1406,,"annual, near term","to the first half of 2026 annualised, the engine's own run-rate convention: royalties 91 and retained Opella products 270 (6-K 0001628280-26-050803), 722 a year against 633","held there from 2027: China hospital sales transfer no earlier than 2028 and Russia has no stated term, neither of which a growth rate can express"
SNY,Royalties and retained Opella products,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,"faded to flat: a collection of products does not renew itself, the launch line does that"
SNY,Royalties and retained Opella products,base,growth_fade_years,1,,years,one year: the rate carries 2025 to the first clean half's run rate and stops,
SNY,Royalties and retained Opella products,base,forecast_start_year,2026,,year,the year after the last reported full year,
SNY,Royalties and retained Opella products,base,forecast_years,10,,years,the horizon most of SNY's marketed assets carry,
SNY,Royalties and retained Opella products,base,pos,1.0,,,booked revenue,"stated, because no development phase applies"
SNY,Royalties and retained Opella products,base,buys_launches,0,,flag,"royalties and distribution of a consumer business's products earn no drug approvals, so this revenue buys no launches",
SNY,Royalties and retained Opella products,base,in_reported_revenue,0,,flag,"other revenues are reported beside net sales, not inside the EUR 43,626mm the model reconciles to",
SNY,Royalties and retained Opella products,base,cogs_pct,0.279316,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
SNY,Royalties and retained Opella products,base,sga_pct,0.204234,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
SNY,Royalties and retained Opella products,base,rd_pct,0.167907,,share of revenue,"SNY FY2025, from the filed lines. Struck on total revenue: Sanofi's filed cost lines sit against net sales of EUR 43,626mm and other revenues of EUR 3,090mm together (FY2025 20-F 0001628280-26-008403, Note D.34.2), so each ratio is scaled by 43,626 over 46,716 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
