# Novartis net sales that no product on file carries, so the model reconciles to the reported
# USD 54,532mm rather than to the product rows alone.
#
# The FY2025 20-F (0001114448-26-000004), Note 4, lists net sales by product. The 23 products
# modelled sum to USD 44,312mm; the rest of the table is five lines, USD 10,220mm, and tagged
# plus untagged ties to reported net sales in 2023, 2024 and 2025.
#
# Established brands: Exforge, Diovan, Galvus and 'Other', a tail the filing does not break
# down. Coartem sits inside Other by footnote, and Gilenya was folded into it in 2025.
# Contract manufacturing: manufacturing services for other companies, moved over from Sandoz
# in 2023. It is not a drug and it swings with orders, so it is held at its level.
#
# Other revenues (USD 2,142mm in 2025: profit sharing, royalties, milestones) sit outside net
# sales and outside the reported revenue every ratio is struck on, and are not carried here.
#
# Margins and the discount rate are the company's, copied from the rows every Novartis product
# carries, so the products and these lines together are the company's own P&L. Contract
# manufacturing earns less than that, and the other lines more.
ticker,line,scenario,key,value,text_value,unit,source,note
NVS,Established brands,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
NVS,Established brands,base,erp,0.05,,,Damodaran US ERP estimate,
NVS,Established brands,base,beta,0.61,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.42 raw)",
NVS,Established brands,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
NVS,Established brands,base,debt_weight,0.085397,,,"filed TotalDebt of $28,729mm over debt plus market capitalisation: 1,908.2mm shares at 2025-12-31 at the $161.25 close of 2026-09-01",
NVS,Contract manufacturing,base,base_revenue,1419.0,,mm USD,"Novartis FY2025 20-F (0001114448-26-000004), Note 4 net sales by product: Contract manufacturing 1,419 USD mm","manufacturing services for other companies, not a drug franchise"
NVS,Contract manufacturing,base,revenue_growth_pct,0.0,,"annual, near term","held at its 2025 level: the line swings with orders, 1,490 in 2023, 1,152 in 2024 and 1,419 in 2025 (same table), so neither year's change is a rate",two years net: -4.8%
NVS,Contract manufacturing,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,"faded to flat: a collection of products does not renew itself, the launch line does that"
NVS,Contract manufacturing,base,growth_fade_years,5,,years,convention: nothing to fade from a held level,
NVS,Contract manufacturing,base,forecast_start_year,2026,,year,the year after the last reported full year,
NVS,Contract manufacturing,base,forecast_years,10,,years,the horizon most of NVS's marketed assets carry,
NVS,Contract manufacturing,base,pos,1.0,,,booked revenue,"stated, because no development phase applies"
NVS,Contract manufacturing,base,cogs_pct,0.241706,,share of revenue,"NVS FY2025, computed from the filed lines. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
NVS,Contract manufacturing,base,sga_pct,0.23372,,share of revenue,"NVS FY2025, computed from the filed lines. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
NVS,Contract manufacturing,base,rd_pct,0.197637,,share of revenue,"NVS FY2025, computed from the filed lines. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
NVS,Contract manufacturing,base,other_costs_pct,-0.058626,,share of revenue,"derived and found to be nil: NVS's filed expense lines already leave less than the 31.44% of revenue it turned into free cash over 2023 to 2025, so there is nothing left to charge. Restated before interest: NVS paid $2,587mm of interest inside operating cash flow over 2023 to 2025, 1.72% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so adding it back only widens a gap the filed lines already leave, and the charge stays nil. Checked at replacement capex: no plant depreciation on file for every year, and no amortisation line to take it out of the combined figure, so the charge stands. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated to the amortisation floor: the filed cost lines leave a 30.05% pre-tax margin where the cash over 2023 to 2025 supports 37.20%, so the charge rebuilds at -7.15%. It was held at nil, but NVS books $3,197mm of non-cash amortisation of acquired intangibles inside its cost lines in FY2025 (0001114448-26-000004), 5.86% of revenue, so the charge stops at that floor: -5.86%. Restated without working capital build: over 2023 to 2025 NVS's cash flow statement shows receivables up $3,559mm, inventories up $737mm, payables up $101mm, a working capital build of $4,195mm, 2.79% of revenue. Growth ties that cash up once, not on every product for ever, so the charge was held at the amortisation floor, -5.86% where the filed figures rebuild it at -7.15%, and stays there. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them. Rebuilt on the book's own ratios on 0.3269 of the revenue they are struck on, against 0.3911 the filings leave as cash over 2023 to 2025 (free cash flow before interest, at replacement capex, without one-off cash and without working capital build), so the charge is -5.8626%.","amortisation of acquired intangibles, restructuring and capital spending, none of which the filed expense lines carry, restated onto total revenue from the net sales base"
NVS,Contract manufacturing,base,tax_rate,0.114,,effective rate,aggregate effective rate over the 6 years to 2025 with positive pre-tax income,
NVS,Contract manufacturing,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
NVS,Contract manufacturing,base,erp,0.05,,,Damodaran US ERP estimate,
NVS,Contract manufacturing,base,beta,0.61,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.42 raw)",
NVS,Contract manufacturing,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
NVS,Contract manufacturing,base,debt_weight,0.085397,,,"filed TotalDebt of $28,729mm over debt plus market capitalisation: 1,908.2mm shares at 2025-12-31 at the $161.25 close of 2026-09-01",
#
# Novartis's other revenues, USD 2,142mm in FY2025, which the income statement reports above
# cost of goods sold and beside net sales (FY2025 20-F 0001114448-26-000004, Note 4). Every
# cost ratio in this file and in the product seeds is struck on net sales and other revenues
# together, so these lines carry the same share of the filed costs as the medicines do.
# Novartis discloses no cost for them, and the 'Other' component is manufacturing and services
# revenue, which does carry real cost.
#
# They buy no drug launches, and they are not counted as coverage of net sales.
#
# Profit sharing is Novartis's share of collaboration partners' profits. The filing never
# names the arrangements or splits them by product, so the line is carried whole, on its own
# growth. Royalty income in 2025 includes a USD 0.3bn royalty settlement, which is left out:
# Novartis strips it from its own core measure and the counterparty is not disclosed.
NVS,Profit sharing,base,base_revenue,1341.0,,mm USD,"Novartis FY2025 20-F (0001114448-26-000004), Note 4 other revenues: ""Profit-sharing income 1 341 1 063 941"" (2025, 2024, 2023), USD mm","income from profit-sharing arrangements with collaboration partners, which the filing does not name"
NVS,Profit sharing,base,revenue_growth_pct,0.261524,,"annual, near term","the same line a year earlier: 1,341 against 1,063 in 2024, +26.2%; 941 in 2023 and 921 in 2022","the first half of 2026 grew 28.5%, 788 against 613 (6-K 0001114448-26-000012)"
NVS,Profit sharing,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,"faded to flat: a collection of products does not renew itself, the launch line does that"
NVS,Profit sharing,base,growth_fade_years,5,,years,"measured from 52 drugs that grew 25% to 50% a year: the median took 4.5 years of fading growth to reach its peak revenue (quartiles 2.5 to 8), each fitted to its own climb in data/growth_analogues.csv. Kaplan-Meier across drugs, 22 of them censored because they are still near their best or lost exclusivity at their peak",
NVS,Profit sharing,base,forecast_start_year,2026,,year,the year after the last reported full year,
NVS,Profit sharing,base,forecast_years,10,,years,the horizon most of NVS's marketed assets carry,
NVS,Profit sharing,base,pos,1.0,,,booked revenue,"stated, because no development phase applies"
NVS,Profit sharing,base,buys_launches,0,,flag,"profit shares, royalties and services earn no drug approvals of their own, so this revenue buys no launches",
NVS,Profit sharing,base,in_reported_revenue,0,,flag,"other revenues are reported beside net sales, not inside the USD 54,532mm the model reconciles to",
NVS,Profit sharing,base,cogs_pct,0.241706,,share of revenue,"NVS FY2025, computed from the filed lines. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
NVS,Profit sharing,base,sga_pct,0.23372,,share of revenue,"NVS FY2025, computed from the filed lines. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
NVS,Profit sharing,base,rd_pct,0.197637,,share of revenue,"NVS FY2025, computed from the filed lines. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
NVS,Profit sharing,base,other_costs_pct,-0.058626,,share of revenue,"derived and found to be nil: NVS's filed expense lines already leave less than the 31.44% of revenue it turned into free cash over 2023 to 2025, so there is nothing left to charge. Restated before interest: NVS paid $2,587mm of interest inside operating cash flow over 2023 to 2025, 1.72% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so adding it back only widens a gap the filed lines already leave, and the charge stays nil. Checked at replacement capex: no plant depreciation on file for every year, and no amortisation line to take it out of the combined figure, so the charge stands. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated to the amortisation floor: the filed cost lines leave a 30.05% pre-tax margin where the cash over 2023 to 2025 supports 37.20%, so the charge rebuilds at -7.15%. It was held at nil, but NVS books $3,197mm of non-cash amortisation of acquired intangibles inside its cost lines in FY2025 (0001114448-26-000004), 5.86% of revenue, so the charge stops at that floor: -5.86%. Restated without working capital build: over 2023 to 2025 NVS's cash flow statement shows receivables up $3,559mm, inventories up $737mm, payables up $101mm, a working capital build of $4,195mm, 2.79% of revenue. Growth ties that cash up once, not on every product for ever, so the charge was held at the amortisation floor, -5.86% where the filed figures rebuild it at -7.15%, and stays there. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them. Rebuilt on the book's own ratios on 0.3269 of the revenue they are struck on, against 0.3911 the filings leave as cash over 2023 to 2025 (free cash flow before interest, at replacement capex, without one-off cash and without working capital build), so the charge is -5.8626%.","amortisation of acquired intangibles, restructuring and capital spending, none of which the filed expense lines carry, restated onto total revenue from the net sales base"
NVS,Profit sharing,base,tax_rate,0.114,,effective rate,aggregate effective rate over the 6 years to 2025 with positive pre-tax income,
NVS,Profit sharing,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
NVS,Profit sharing,base,erp,0.05,,,Damodaran US ERP estimate,
NVS,Profit sharing,base,beta,0.61,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.42 raw)",
NVS,Profit sharing,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
NVS,Profit sharing,base,debt_weight,0.085397,,,"filed TotalDebt of $28,729mm over debt plus market capitalisation: 1,908.2mm shares at 2025-12-31 at the $161.25 close of 2026-09-01",
NVS,"Royalties, milestones and services",base,base_revenue,501.0,,mm USD,"Novartis FY2025 20-F (0001114448-26-000004), Note 4 other revenues: royalty income 379 less the USD 0.3bn royalty settlement it states is inside it, milestone income 117, other 305, USD mm",the 'other' component is manufacturing and services revenue
NVS,"Royalties, milestones and services",base,revenue_growth_pct,0.0,,"annual, near term","held at its level: milestones and royalties are lumpy (royalties ex the settlement were 79 in 2025 against 37, 87 and 35 in the three years before), and the first half of 2026 fell to 166 from 556 with the settlement in the base",
NVS,"Royalties, milestones and services",base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,"faded to flat: a collection of products does not renew itself, the launch line does that"
NVS,"Royalties, milestones and services",base,growth_fade_years,5,,years,convention: nothing to fade from a held level,
NVS,"Royalties, milestones and services",base,forecast_start_year,2026,,year,the year after the last reported full year,
NVS,"Royalties, milestones and services",base,forecast_years,10,,years,the horizon most of NVS's marketed assets carry,
NVS,"Royalties, milestones and services",base,pos,1.0,,,booked revenue,"stated, because no development phase applies"
NVS,"Royalties, milestones and services",base,buys_launches,0,,flag,"profit shares, royalties and services earn no drug approvals of their own, so this revenue buys no launches",
NVS,"Royalties, milestones and services",base,in_reported_revenue,0,,flag,"other revenues are reported beside net sales, not inside the USD 54,532mm the model reconciles to",
NVS,"Royalties, milestones and services",base,cogs_pct,0.241706,,share of revenue,"NVS FY2025, computed from the filed lines. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
NVS,"Royalties, milestones and services",base,sga_pct,0.23372,,share of revenue,"NVS FY2025, computed from the filed lines. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
NVS,"Royalties, milestones and services",base,rd_pct,0.197637,,share of revenue,"NVS FY2025, computed from the filed lines. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them",", restated onto total revenue from the net sales base"
NVS,"Royalties, milestones and services",base,other_costs_pct,-0.058626,,share of revenue,"derived and found to be nil: NVS's filed expense lines already leave less than the 31.44% of revenue it turned into free cash over 2023 to 2025, so there is nothing left to charge. Restated before interest: NVS paid $2,587mm of interest inside operating cash flow over 2023 to 2025, 1.72% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so adding it back only widens a gap the filed lines already leave, and the charge stays nil. Checked at replacement capex: no plant depreciation on file for every year, and no amortisation line to take it out of the combined figure, so the charge stands. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated to the amortisation floor: the filed cost lines leave a 30.05% pre-tax margin where the cash over 2023 to 2025 supports 37.20%, so the charge rebuilds at -7.15%. It was held at nil, but NVS books $3,197mm of non-cash amortisation of acquired intangibles inside its cost lines in FY2025 (0001114448-26-000004), 5.86% of revenue, so the charge stops at that floor: -5.86%. Restated without working capital build: over 2023 to 2025 NVS's cash flow statement shows receivables up $3,559mm, inventories up $737mm, payables up $101mm, a working capital build of $4,195mm, 2.79% of revenue. Growth ties that cash up once, not on every product for ever, so the charge was held at the amortisation floor, -5.86% where the filed figures rebuild it at -7.15%, and stays there. Struck on total revenue: Novartis's filed cost lines sit against net sales of USD 54,532mm and other revenues of USD 2,142mm together (FY2025 20-F 0001114448-26-000004, Note 4), and the income statement shows other revenues above cost of goods sold with no cost of their own, so each ratio is scaled by 54,532 over 56,674 and charged on every revenue the model carries. The book's costs are the filed ones either way; this shares them across the revenue that earned them. Rebuilt on the book's own ratios on 0.3269 of the revenue they are struck on, against 0.3911 the filings leave as cash over 2023 to 2025 (free cash flow before interest, at replacement capex, without one-off cash and without working capital build), so the charge is -5.8626%.","amortisation of acquired intangibles, restructuring and capital spending, none of which the filed expense lines carry, restated onto total revenue from the net sales base"
NVS,"Royalties, milestones and services",base,tax_rate,0.114,,effective rate,aggregate effective rate over the 6 years to 2025 with positive pre-tax income,
NVS,"Royalties, milestones and services",base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
NVS,"Royalties, milestones and services",base,erp,0.05,,,Damodaran US ERP estimate,
NVS,"Royalties, milestones and services",base,beta,0.61,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.42 raw)",
NVS,"Royalties, milestones and services",base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on",
NVS,"Royalties, milestones and services",base,debt_weight,0.085397,,,"filed TotalDebt of $28,729mm over debt plus market capitalisation: 1,908.2mm shares at 2025-12-31 at the $161.25 close of 2026-09-01",
